term,estimate,std.error,statistic,p.value,dependent,Dependent_Variable,Window,Horizon,Retail_Flag
Item_5.05,0.0003548498190817356,8.668228562538589e-05,4.093683230911643,4.245744280327426e-05,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.06,0.00034773888978751634,0.00014559136616502404,2.388458182289212,0.0169192345880582,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.07,-1.2552677704534516e-05,1.0755155170157732e-05,-1.1671312506363791,0.2431573706715087,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.08,-0.00017934343479503536,0.00011867369541010596,-1.5112315680005606,0.13072946366805,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_7.01,0.0002629623061446561,1.275837890256683e-05,20.61094972588965,2.1894320304824344e-94,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_8.01,0.0003528073965256208,1.0556392752960676e-05,33.421207867305945,6.756020860302028e-245,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_9.01,-5.881519020071532e-05,9.795367712567244e-06,-6.004388189047432,1.920550304578086e-09,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.01,0.0008653777197833767,2.6736480007740115e-05,32.36692786533055,8.028737140366221e-230,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_1.02,0.00011230986225118127,6.070789780275838e-05,1.8500041397591973,0.0643129543749144,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_1.03,0.0034898132895393,0.0009024355721803362,3.8671051952304216,0.00011013496183396537,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_1.04,5.959319892232459e-05,0.0003427562348990648,0.1738646678152292,0.8619718208326438,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_1.05,-0.00019187316792252277,0.0009014194347127162,-0.2128567019233094,0.8314387354802671,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.01,-0.0001510055698478503,5.9079885187340936e-05,-2.555955709274234,0.0105896604027395,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.02,0.0009281315360075504,2.960318846731297e-05,31.352417900266648,9.028750508819452e-216,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.03,-0.0006290498229167006,3.508708935999286e-05,-17.928241823157844,7.099828476310496e-72,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.04,0.0008912952079583886,0.00024171623801746604,3.6873617398181793,0.00022659119458548463,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.05,0.0019975774267937,0.00011261938361946582,17.73742106015645,2.1563219975916995e-70,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.06,-0.00012691128819161194,0.00019841280968387783,-0.6396325337754852,0.5224115269979442,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_3.01,0.0007688948923200697,8.861922457146459e-05,8.676389305347794,4.085349141797481e-18,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_3.02,0.00123993284841,5.0831086687665206e-05,24.393199697439133,2.0202415434246743e-131,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_3.03,0.00020449864728657173,7.715247950923617e-05,2.6505777725794357,0.0080354231029465,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_4.01,0.00014774253115162214,8.303037443438116e-05,1.7793793194125958,0.0751775961346168,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_4.02,0.0010563617074704,0.0001775137183597664,5.950873640816381,2.667153774121992e-09,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.01,0.0017158308389413,0.00018606631456471488,9.221609203983933,2.9267705066027594e-20,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.02,0.00019021667286660805,1.6723116328916276e-05,11.37447525481244,5.604004653716707e-30,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.03,0.0002762236331410027,3.996079904745912e-05,6.912365110941549,4.7664054429058425e-12,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.04,6.527401812456599e-06,0.0003370305910666394,0.0193673867757777,0.984548027128161,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.05,0.0006303760659111758,0.00016916004025985132,3.7265069513038553,0.00019415177245902949,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.06,0.0012781615199817,0.00028412847389109035,4.498533717784555,6.842378329551936e-06,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.07,5.50592626964215e-06,2.099159659263907e-05,0.2622919245491247,0.7930963876899138,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.08,-2.9949500052971345e-05,0.0002315910043343188,-0.1293206536197624,0.8971039295587949,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_7.01,0.0004060530192078005,2.490364078019781e-05,16.304966120884405,9.099730728642421e-60,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_8.01,0.0006067240003661826,2.060625021221662e-05,29.443687915935342,1.5178424499574823e-190,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_9.01,-9.215397759537208e-05,1.9120730425388908e-05,-4.819584584122795,1.4385755538672362e-06,log_vol_66per,Total Volume,48 hours,Post,Retail
