term,estimate,std.error,statistic,p.value,dependent,Dependent_Variable,Window,Horizon,Retail_Flag
Item_2.05,2.3962762216759864e-05,5.390862846739039e-06,4.445069907733799,8.786333709879114e-06,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_2.06,-2.743874271976379e-06,1.0362593041610608e-05,-0.2647864546024778,0.7911739724928023,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_3.01,-1.3290374381045988e-06,6.503257826468937e-06,-0.2043648696650589,0.8380683809719962,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_3.02,2.735135844549325e-05,3.3477688613718733e-06,8.170025942079231,3.083248548696798e-16,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_3.03,9.392822623325232e-06,4.7195020248112645e-06,1.9902147671397288,0.04656728358969,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_4.01,-1.009567092699782e-05,7.383861975285761e-06,-1.3672615984411207,0.1715433252965827,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_4.02,-2.1686823070888035e-05,1.0585387412888045e-05,-2.048751002205516,0.0404864704526084,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.01,-1.4623051038810995e-06,1.268024234149188e-05,-0.1153215423254326,0.9081902640798332,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.02,3.011037222877906e-06,1.0378046074028295e-06,2.901352722275162,0.0037155542963255,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.03,6.5563638836320585e-06,2.64690282010985e-06,2.4769945590068776,0.0132493929691487,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.04,1.3007139841105526e-06,1.1011040950957576e-05,0.1181281579011325,0.9059661129835704,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.05,-2.842418785789994e-05,1.4556111250026458e-05,-1.952732248995986,0.0508513316267702,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.06,-4.301775121806424e-05,5.211110747579687e-05,-0.8255006140110137,0.4090874351915203,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.07,-2.8365376489805284e-06,1.576217883925968e-06,-1.7995847388277415,0.0719262340596704,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.08,4.099175364176615e-06,1.0184505937168294e-05,0.4024913323695652,0.6873224664472168,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_7.01,-6.177809277129298e-06,6.820957498207139e-07,-9.057099796843934,1.339661311737938e-19,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_8.01,3.0315016410611804e-06,7.458233197080818e-07,4.0646377780835845,4.810713225185153e-05,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_9.01,1.2205015683900568e-05,7.149699517235047e-07,17.070669409923017,2.453955752852742e-65,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_1.01,1.0547708828350014e-05,1.550119086457387e-06,6.804450651888655,1.0143582366142827e-11,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_1.02,-7.10826639500904e-06,3.612023316690909e-06,-1.967945877359716,0.049074266712168,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_1.03,0.000443895313540518,8.755237387785757e-05,5.070054572818171,3.97701989927001e-07,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_1.04,-9.534442946394176e-05,3.904610609119296e-05,-2.4418421965371646,0.0146125332085019,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_1.05,,,,,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_2.01,9.534446506966793e-08,3.0216635742212742e-06,0.031553633529252,0.9748280200733476,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_2.02,1.1850698004115207e-05,7.350942854408731e-07,16.121330608641237,1.8069153858549386e-58,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_2.03,-1.0964288347573422e-05,2.075346462109683e-06,-5.283112264748185,1.2700763380678362e-07,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_2.04,-2.2010336910428003e-05,1.2528023266156116e-05,-1.7568882530644658,0.0789368597627979,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_2.05,1.6274133113081972e-05,5.391085703328021e-06,3.018711630393046,0.0025385206405682,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_2.06,-9.205508653130375e-06,1.0363022154197577e-05,-0.8883034809880874,0.3743775287720031,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_3.01,-9.552717841653662e-06,6.503454415649523e-06,-1.4688682707864569,0.1418685236930457,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_3.02,-5.353975181962179e-07,3.347169333076984e-06,-0.15995531295814,0.8729162761226941,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_3.03,-9.592684397640828e-06,4.70639531367025e-06,-2.0382232596946976,0.0415276116457407,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_4.01,-1.4421080484693998e-05,7.384158921263794e-06,-1.9529753677384072,0.0508225153716522,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_4.02,-1.7311741334151206e-05,1.0585825831556674e-05,-1.6353699380301885,0.1019715219109703,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.01,3.491712914138875e-05,1.2617065133869404e-05,2.7674525550047915,0.0056496273194682,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.02,-1.6299481095586847e-06,1.037766985811454e-06,-1.5706301432244836,0.1162685856004651,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.03,-5.428367270124745e-06,2.641496132550051e-06,-2.0550351004619114,0.039875615811355,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.04,1.7398326165238584e-05,1.1011492540319663e-05,1.580015252385896,0.1141033751001043,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.05,1.3699927823730024e-05,1.4556650807470651e-05,0.941145597632874,0.3466302523688402,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.06,2.1130701601751405e-06,5.209557668675184e-05,0.0405614122074303,0.9676455474602932,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.07,-3.629202142811053e-06,1.5762470954792416e-06,-2.302432247596074,0.021310809136639,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_5.08,-3.543000223792634e-05,1.018492555493438e-05,-3.478670712596545,0.0005039074685331083,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_7.01,9.826789371415466e-06,6.820774152757295e-07,14.407146683552028,4.666163648873808e-47,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_8.01,1.5626989324200276e-05,7.457232943868864e-07,20.955479655558253,1.6727481216043695e-97,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_9.01,5.168978238886095e-06,7.149138361380703e-07,7.230211499064927,4.822440610414989e-13,log_vol_2per,Total Volume,1 hour,Post,Retail
Item_1.01,3.373065741683492e-05,2.9059216553817326e-06,11.607559121343186,3.772390174434389e-31,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.02,-4.329288017748061e-06,6.771258235613202e-06,-0.639362414946504,0.5225871943287974,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.03,0.0004382692084350749,0.0001641295428377757,2.670263993047592,0.0075791637453443,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.04,-0.00019419088924907085,7.319758357059121e-05,-2.652968578693511,0.00797873039022,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.05,,,,,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.01,-1.0068358157850678e-05,5.664543826039907e-06,-1.7774349474650435,0.0754967065752345,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.02,3.339917191213004e-05,1.378040192356321e-06,24.236718273812137,9.132759626131512e-130,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.03,-4.349550138406051e-05,3.890536058823451e-06,-11.179822195816923,5.119342745252368e-29,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.04,-4.625504436701418e-05,2.3485585017840784e-05,-1.9695078633074976,0.0488948018318384,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.05,4.0518422263435976e-05,1.010636705257699e-05,4.009197573435086,6.0925447441238856e-05,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_2.06,-8.009981281598115e-06,1.9426978419106903e-05,-0.4123122550916155,0.680110567707104,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_3.01,-2.6983004871530387e-05,1.21916630110447e-05,-2.2132341459147846,0.0268815082037433,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_3.02,1.3712449769886887e-05,6.274751506602454e-06,2.185337499892752,0.0288641108905844,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_3.03,-7.515839035142295e-06,8.822816543710776e-06,-0.8518639141941422,0.3942896283483729,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_4.01,-3.24449146968088e-05,1.3842670132788491e-05,-2.343833551300051,0.0190866881335621,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_4.02,-1.858841671362306e-05,1.984465611281513e-05,-0.9366963381955092,0.3489147814667982,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.01,4.369304663355913e-05,2.365250686217592e-05,1.8472903057659051,0.064705078616424,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.02,-6.422314455351866e-06,1.9454437766736864e-06,-3.301207946668456,0.0009626951888699268,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.03,-1.2696975813794896e-05,4.9518656257524695e-06,-2.5640792326357817,0.010344993299989,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.04,1.771769123355088e-05,2.064262960564053e-05,0.8583059218729371,0.3907235613243554,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.05,2.017279839739454e-05,2.7288539675780552e-05,0.7392406716178564,0.4597608687811471,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.06,-1.3628889894241511e-05,9.766068173919904e-05,-0.1395534994383635,0.8890127831867568,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.07,-1.1091554227944062e-05,2.954902336428689e-06,-3.753611106263963,0.0001743052669168076,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_5.08,-6.620621189593707e-05,1.9093110760667936e-05,-3.4675445361330413,0.0005252368048630985,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_7.01,2.795795915848881e-05,1.278652424457754e-06,21.86517510444256,5.576648824050635e-106,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_8.01,4.1511606718341545e-05,1.3979658049272352e-06,29.694293359702204,9.106982045507243e-194,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_9.01,1.634682952409822e-05,1.340209036109445e-06,12.197223779024943,3.216115363615839e-34,log_vol_4per,Total Volume,2 hours,Post,Retail
Item_1.01,0.000504955223913367,1.986468510985183e-05,25.41974469370954,1.5265634887342285e-142,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.02,0.00023208194307568303,4.630211788343861e-05,5.012339687353575,5.377221405222526e-07,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.03,0.0046766823663727,0.0011208104893758,4.172589755987127,3.0115702455068257e-05,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.04,-0.0017223625454216,0.0004998534846035826,-3.4457347972427894,0.0005695090854207618,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.05,,,,,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_2.01,-5.178807591562346e-05,3.8795498233455954e-05,-1.3348991061793645,0.1819093718380519,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_2.02,0.0010489773152593,9.414898931026752e-06,111.4167367004252,0.0,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_2.03,-0.0005968814948986453,2.659218075398278e-05,-22.445752020892414,1.4084545459365662e-111,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_2.04,-4.927480839274298e-05,0.00016037919979306254,-0.3072393954847157,0.7586611617175436,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_2.05,0.0008797814957648561,6.901420501417224e-05,12.74783206709678,3.205458863401568e-37,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_2.06,0.00014584135969704351,0.00013266260558243785,1.0993403834995257,0.2716196252203982,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_3.01,0.00024859604066925623,8.522298139420549e-05,2.917007086613833,0.0035340778114232,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_3.02,0.0006329000101012088,4.2908096839066906e-05,14.750130085587177,3.0708995121576e-49,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_3.03,3.345878563040464e-05,6.048039627769115e-05,0.5532170370839035,0.5801148027061576,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_4.01,-0.00016172306337398703,9.453500585848342e-05,-1.7107214613820672,0.0871325454289803,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_4.02,0.0004890211483225617,0.00013551483038782343,3.6086172039108586,0.0003078335094614155,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.01,0.00026460636267163363,0.0001646575335110409,1.6070103628382773,0.1080520964008138,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.02,7.03637816723712e-06,1.3292261372177632e-05,0.5293589984594451,0.5965564359149431,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.03,3.632846049866098e-05,3.390893304169807e-05,1.0713536888343729,0.2840104289751683,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.04,-6.456513491438514e-05,0.00014096421393461112,-0.45802500586663,0.6469344766409859,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.05,-0.00039652356540038425,0.00018635233425796127,-2.127816466476293,0.0333523047405348,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.06,0.0013328047385976,0.0007274676959849209,1.8321153584602423,0.0669342370724678,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.07,-3.349621329924832e-05,2.0195071792905417e-05,-1.6586330389286177,0.0971897615007066,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_5.08,-0.00023905303838033583,0.0001308288607989292,-1.827219444704455,0.0676667828288007,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_7.01,8.820263877960151e-05,8.735060296083444e-06,10.097542064952783,5.6644829267230705e-24,log_vol_33per,Total Volume,24 hours,Post,Retail
