term,estimate,std.error,statistic,p.value,dependent,Dependent_Variable,Window,Horizon,Retail_Flag
Item_4.01,-0.0002326291546540225,3.122493450621498e-05,-7.450108649794613,9.326364731085577e-14,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_4.02,-0.00018459943748122675,5.806075534556361e-05,-3.1794184623078943,0.0014757089599785,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_5.01,0.000482528316685718,6.399425735757097e-05,7.540181519563044,4.6931906760086995e-14,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_5.02,0.000146836131638165,5.622416861348877e-06,26.116194380318053,2.3882237581823666e-150,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_5.03,0.00015873044213069522,1.4029526603255558e-05,11.314026953258832,1.1183778131315433e-29,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_5.04,6.716255135259028e-05,9.254448535646503e-05,0.7257326149028975,0.4680027041032784,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_5.05,0.00029053054738561307,6.48444736204809e-05,4.480421093183953,7.449594565104864e-06,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_5.06,-0.00046665111963154713,0.0001108191537666191,-4.21092477040834,2.5432751172302623e-05,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_5.07,0.0001302406740829397,7.776297653576052e-06,16.748416776850934,5.81573643011487e-63,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_5.08,-3.214057557579602e-05,6.96460772375766e-05,-0.4614843628042128,0.6444511381012311,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_7.01,2.2948187556303585e-06,5.399158275321562e-06,0.425032688172803,0.6708128460716088,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_8.01,0.000194391592072092,5.518536052246051e-06,35.2252101339402,8.234965412016672e-272,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_9.01,0.00010453548414086854,5.228448917445561e-06,19.99359385382328,6.262774625363214e-89,lag_vol_4per,Total Volume,2 hours,Pre,Not Retail
Item_1.01,0.0001470992656917832,4.690852246057336e-06,31.35875060132628,7.398581586476169e-216,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_1.02,5.087872872323879e-05,1.1149058480672929e-05,4.5635000310957095,5.030782278175842e-06,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_1.03,0.0006746926159499311,0.00011807346621477552,5.71417641557728,1.1023669939477382e-08,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_1.04,0.0004041176104795824,7.567068199966272e-05,5.340477973773035,9.270190964928628e-08,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_1.05,0.00019500469785275963,0.00019711029831491608,0.9893176537189732,0.3225077501817562,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_2.01,3.658655860888351e-05,1.026780647996245e-05,3.5632302459422,0.00036631916690816544,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_2.02,0.0003654242320516182,3.113888259349171e-06,117.35303312649856,0.0,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_2.03,-4.994238447019925e-05,6.449583025042064e-06,-7.743505940816,9.671257387851574e-15,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_2.04,-0.0001063343800305508,4.074568753102568e-05,-2.6097088176407084,0.009061932496901,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_2.05,0.00020499410744673696,1.845825169414201e-05,11.105824692584225,1.1752890063822456e-28,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_2.06,0.0001234370960969858,3.384456703269687e-05,3.64717610296904,0.0002651382609944617,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_3.01,-0.00016006656381606097,1.4069937563416049e-05,-11.376494251990003,5.475771872321114e-30,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_3.02,0.00015025400766119847,9.293408998698398e-06,16.167803190652915,8.508336141332903e-59,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_3.03,-5.721100478589503e-05,1.4295615007719316e-05,-4.001996749003268,6.281017736714971e-05,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_4.01,-0.00013140915964314514,1.69485639128148e-05,-7.753409688226549,8.945770322434076e-15,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_4.02,-8.244967757516382e-05,3.151476381849402e-05,-2.6162238768478194,0.008890824658342,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_5.01,0.00015566327307074156,3.473540502370852e-05,4.481400834810885,7.415471540687757e-06,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_5.02,7.834559874448942e-05,3.051788399246506e-06,25.67202849445038,2.401231612429934e-145,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_5.03,6.977316654402035e-05,7.615078347296801e-06,9.162501469047712,5.070830850037265e-20,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_5.04,7.107337243360421e-05,5.023216800694126e-05,1.414897569696435,0.1570985317320552,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_5.05,8.88558303786854e-05,3.519689428140445e-05,2.5245361044718804,0.0115851109266684,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
